,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
3887,1,10,2,12,36,2,1,3,45,0,4000,0,900,1776
3888,1,1,2,60,40,2,2,1,45,100,8500,0,400,1570
3889,1,0,2,60,47,2,1,3,45,56,6000,0,1345,1345
3890,1,3,2,60,32,2,1,1,45,90,6000,0,1500,2502
3891,1,1,2,60,21,1,2,1,35,294,53000,0,1300,1398
3892,1,10,2,36,50,2,1,3,75,0,7500,0,1000,1230
3893,1,19,5,60,34,1,1,1,35,80,0,0,1000,1097
3894,1,0,5,18,33,1,1,1,35,112,6000,0,450,1196
3895,1,3,1,60,29,2,2,1,55,100,0,0,930,1007
3896,1,4,2,36,42,1,1,1,35,115,12000,0,900,1299
3897,1,5,2,60,37,2,1,3,60,67,3500,196,1300,1625
3898,1,2,2,60,24,2,1,1,45,375,5000,0,2200,2433
3899,1,2,6,60,39,1,1,1,35,113,0,0,1250,1499
3900,1,18,1,36,41,1,1,3,40,53,0,0,750,1077
3901,1,17,2,48,55,2,2,3,60,73,15000,0,1900,2205
3902,2,5,2,48,26,1,1,1,35,0,10000,5000,1500,2272
3903,1,19,2,60,34,2,1,1,60,196,7000,1000,1690,1930
3904,1,1,1,48,24,2,1,2,41,56,0,0,1500,1935
3905,1,16,2,48,31,2,1,1,45,200,5000,800,1250,1646
3906,1,1,1,48,34,2,1,1,55,102,0,0,600,1074
3907,1,15,2,60,43,2,1,3,60,310,7000,0,1200,1297
3908,1,11,2,60,33,2,1,1,60,106,6000,0,1500,1702
3909,2,0,5,36,22,1,1,2,35,103,4500,0,1050,1485
3910,1,0,5,60,41,1,1,2,35,131,4500,0,1200,1538
3911,2,0,3,60,43,2,1,2,45,117,2000,250,1600,1967
3912,2,0,1,60,25,1,2,2,47,120,0,0,1200,1460
3913,2,0,1,36,18,1,2,4,38,33,0,0,300,350
3914,2,0,5,36,35,1,1,3,35,0,0,0,875,950
3915,1,9,6,60,31,2,1,1,60,130,0,0,1500,1700
3916,1,14,2,60,40,2,1,1,60,110,5000,0,1000,1646
3917,1,4,5,36,20,1,1,1,35,60,0,0,550,587
3918,1,5,5,36,28,2,1,1,45,107,0,0,1160,1959
3919,2,0,1,36,22,1,1,2,42,65,0,0,430,550
3920,1,4,5,36,28,2,1,1,35,173,0,0,1000,1300
3921,1,13,2,60,35,2,1,1,60,134,4500,700,1000,1894
3922,1,8,2,60,41,2,1,3,60,173,8000,0,1200,1570
3923,2,1,5,60,22,1,1,3,35,78,3500,0,2275,2300
3924,1,5,4,48,51,5,1,1,35,95,6000,0,500,645
3925,1,3,1,36,21,1,1,1,44,89,0,0,400,500
3926,2,1,2,60,40,2,2,1,60,155,2500,0,1650,1650
3927,2,3,2,36,45,2,2,1,60,87,3500,0,650,650
3928,1,0,5,48,22,1,1,3,45,0,0,0,4000,4500
3929,2,1,5,36,31,2,1,1,35,61,4000,0,700,800
3930,1,3,3,60,35,2,1,1,75,185,3500,1200,700,845
3931,1,20,2,12,48,4,1,3,75,300,18000,0,760,1369
3932,2,3,2,36,40,2,2,3,60,0,4500,0,575,775
3933,1,10,2,36,37,2,2,1,60,320,15000,1000,1000,2191
3934,1,1,2,36,20,1,1,2,35,139,4000,0,375,425
3935,1,8,1,48,36,2,1,1,76,159,0,0,830,939
3936,1,6,6,48,35,2,1,1,60,79,15000,0,2000,2504
3937,1,0,6,36,26,2,1,1,45,260,0,0,725,775
3938,2,0,1,60,60,2,1,4,55,100,8000,0,2500,2500
3939,1,12,2,60,54,2,2,1,75,231,15000,0,1950,2500
3940,1,6,1,60,31,1,1,1,43,82,0,0,800,946
3941,2,3,5,60,30,2,2,1,45,120,4000,0,1500,1621
3942,2,0,5,18,19,1,1,1,35,91,0,0,650,650
3943,1,12,1,36,30,2,1,1,65,203,0,0,1500,2700
3944,1,13,5,60,34,1,1,1,35,96,0,0,750,775
3945,2,0,2,60,39,2,2,3,45,0,10000,0,1500,1699
3946,1,4,3,24,44,2,1,3,60,0,2900,0,1800,2750
3947,2,8,6,36,39,2,1,1,35,0,0,0,450,550
3948,1,8,2,24,36,2,1,1,60,90,6000,1500,900,1715
3949,1,10,2,36,52,2,1,3,35,225,25000,0,2000,2315
3950,1,5,2,60,36,2,2,1,35,205,9000,1500,1050,1168
3951,2,5,5,48,20,1,1,4,45,0,0,0,2500,3542
3952,2,2,2,60,35,1,1,1,35,51,4000,0,1400,1628
3953,1,21,2,60,40,2,2,1,60,144,6500,0,2000,2230
3954,2,3,5,60,34,1,2,2,35,80,0,0,1100,1265
3955,2,0,1,60,38,2,1,3,35,0,0,0,1300,1636
3956,1,14,5,60,32,2,2,1,35,140,0,0,1150,1273
3957,1,23,2,60,50,2,1,1,45,90,3000,0,950,1101
3958,1,3,2,48,25,2,1,3,35,107,4500,1900,1000,1250
3959,1,4,2,36,32,2,1,1,45,190,13000,2000,800,2400
3960,1,8,2,60,34,2,2,1,45,145,5000,0,1100,1110
3961,1,11,1,12,29,1,1,1,44,93,0,0,700,1667
3962,1,2,1,60,40,2,1,1,60,145,500,0,1550,1621
3963,1,3,5,48,24,1,1,1,35,55,3000,0,850,875
3964,1,3,5,48,28,2,1,1,45,173,0,0,1000,2057
3965,1,6,1,60,34,2,1,1,86,110,0,0,800,2263
3966,2,0,1,60,38,2,2,2,75,0,0,0,1000,1235
3967,1,20,2,60,39,2,1,1,60,68,13000,0,900,975
3968,1,0,2,24,52,2,1,4,45,170,6500,0,500,600
3969,1,8,2,60,33,2,1,1,45,160,2000,0,1050,2277
3970,2,5,2,48,49,3,1,4,35,48,4000,0,1100,1438
3971,1,17,2,48,46,2,1,1,35,128,4000,0,1400,1718
3972,2,2,1,48,44,4,1,1,48,125,5000,800,1600,2500
3973,1,0,5,60,22,1,1,2,35,72,0,0,1100,1131
3974,1,20,2,60,44,2,1,1,60,115,4000,0,1250,1463
3975,1,5,1,60,42,4,2,3,89,288,15000,0,1800,2148
3976,1,16,2,36,40,2,1,1,60,160,4000,0,1300,2305
3977,1,14,2,60,38,2,1,1,60,114,5000,400,1200,2062
3978,1,1,1,6,38,2,1,2,72,118,0,0,125,375
3979,1,1,5,48,21,1,1,1,35,60,0,0,850,1195
3980,2,1,1,24,24,1,1,2,49,139,0,0,500,550
3981,1,12,1,48,36,2,1,1,80,195,0,0,1800,2272
3982,1,3,5,48,29,4,1,1,35,108,0,0,900,1263
3983,2,2,1,18,46,2,2,1,74,140,0,0,200,380
3984,1,18,5,60,42,5,2,1,35,145,0,0,1000,1025
3985,1,15,2,36,43,2,2,1,60,105,5000,0,400,1631
3986,2,2,5,60,20,1,1,1,35,56,3500,0,1300,1637
3987,1,14,2,60,28,2,1,1,35,216,4000,0,1750,2270
3988,2,0,5,36,21,1,1,2,35,130,2000,0,875,1075
3989,1,3,2,60,27,2,1,1,35,120,4000,1500,1800,2090
3990,1,1,2,60,27,2,1,1,35,90,2000,0,1150,1470
3991,2,6,1,60,38,2,2,1,55,103,0,0,1100,1303
3992,2,0,2,36,42,2,1,3,60,0,5000,0,1350,1850
3993,1,3,2,60,33,2,2,1,45,193,10000,1500,1300,1730
3994,1,6,5,18,25,2,1,1,45,164,0,0,1250,1890
3995,1,18,1,60,37,2,1,1,70,100,0,0,1300,1345
3996,1,30,2,12,56,2,1,3,45,60,12000,0,1375,1700
3997,1,25,3,12,55,1,1,3,35,92,25000,0,150,400
3998,1,1,2,60,22,1,1,1,35,300,4000,200,1350,1450
3999,1,18,1,48,53,2,1,1,54,92,0,0,1340,1345
4000,1,5,2,36,53,2,2,4,35,227,8500,0,1550,1985
4001,2,5,1,48,31,2,2,1,60,150,0,0,800,1707
4002,1,14,2,60,40,2,1,1,45,91,0,0,1100,1565
4003,2,0,5,60,33,2,2,3,60,0,0,0,2000,2235
4004,1,10,3,60,48,2,1,1,35,161,9000,0,900,1100
4005,1,39,2,60,58,2,1,1,35,113,3500,0,1380,1623
4006,1,0,3,48,41,2,1,1,75,146,10000,0,1370,1623
4007,1,1,5,36,24,1,1,1,35,70,0,0,700,1067
4008,2,5,1,60,37,2,1,1,77,318,5000,0,1750,2953
4009,1,10,2,60,34,2,1,1,45,115,9500,0,1450,1721
4010,2,1,1,60,36,2,2,2,84,90,0,0,1100,1184
4011,1,3,3,60,27,2,1,1,35,215,5000,2800,1500,1682
4012,1,8,2,24,30,2,2,1,35,340,1200,0,1000,1893
4013,2,1,1,60,31,5,2,2,39,42,0,0,1200,1265
4014,1,0,2,24,18,1,1,2,35,104,12000,0,1700,1726
4015,1,20,3,60,59,2,1,3,35,81,18000,0,1200,1349
4016,2,8,1,48,30,1,1,1,46,114,0,0,1650,1659
4017,1,0,3,60,42,2,1,2,35,210,1500,0,1250,1518
4018,1,3,2,48,29,2,1,1,35,83,4500,1170,700,837
4019,2,3,1,48,39,2,2,1,97,223,0,0,1250,1609
4020,1,17,6,48,40,2,1,1,60,117,6000,960,1200,1893
4021,2,14,2,60,47,3,2,1,35,100,4000,2000,1475,1475
4022,2,11,5,60,30,2,2,1,45,105,5000,0,1500,2500
4023,2,24,6,60,41,2,2,3,75,0,0,0,2200,2428
4024,1,2,5,36,25,1,1,1,35,110,0,0,500,1200
4025,1,3,5,60,23,1,1,3,35,42,10000,0,2000,2203
4026,1,14,2,60,35,2,1,1,35,80,3500,0,1100,1622
4027,2,20,2,60,43,2,2,1,45,120,10000,0,2000,2700
4028,1,5,1,24,41,2,1,3,44,90,8000,0,600,1218
4029,1,15,2,60,50,2,2,1,35,112,4000,0,1150,1400
4030,1,3,2,36,26,2,1,1,35,136,6000,4500,900,1421
4031,2,7,2,36,38,2,2,1,45,85,3400,1500,450,550
4032,1,7,2,60,33,2,1,3,60,144,4500,0,1100,1245
4033,1,9,2,60,42,2,1,1,75,140,7000,0,1000,1423
4034,1,2,1,48,22,2,1,1,53,183,0,0,1300,1300
4035,1,2,1,60,38,1,1,1,70,250,99999999,0,1300,1365
4036,2,1,3,36,28,2,1,3,45,0,6000,0,1000,1150
4037,2,0,1,60,24,2,1,2,41,56,0,0,1308,1558
4038,1,2,3,60,24,2,1,1,35,170,5000,1500,1150,1200
4039,1,16,1,36,41,2,1,1,52,71,0,0,900,950
4040,2,3,1,60,39,2,2,1,69,94,0,0,1450,1546
4041,2,1,1,60,34,2,1,1,56,112,4000,1500,1400,1508
4042,1,12,1,36,55,2,1,1,57,115,0,0,800,1250
4043,2,0,2,60,64,3,1,4,35,100,8000,0,1980,2038
4044,1,3,6,48,32,1,2,1,35,71,0,0,1000,1200
4045,1,14,1,36,47,2,1,1,73,125,6500,0,600,825
4046,2,0,5,60,25,1,1,2,35,35,0,0,1150,1351
4047,1,9,2,60,25,2,1,1,60,200,13500,5000,1900,2115
4048,2,0,1,48,35,2,1,2,106,160,0,0,930,930
4049,2,0,1,48,24,2,1,2,35,0,0,0,600,1452
4050,2,1,5,60,43,2,2,1,90,179,0,0,1600,1896
4051,2,2,5,36,21,1,1,3,35,221,0,0,500,650
4052,1,4,2,48,22,2,1,1,35,214,10000,3000,1250,1566
4053,1,20,2,60,56,2,1,1,35,145,5000,0,1600,1763
4054,1,2,6,48,25,1,1,1,35,142,0,0,1000,1440
4055,1,8,2,60,56,2,1,3,45,200,30000,0,1400,1500
4056,1,13,2,60,36,2,1,1,45,72,3500,45,1400,1625
4057,1,5,2,24,59,2,1,1,35,105,18000,0,1800,1965
4058,1,13,2,60,58,2,1,1,75,211,7500,2000,800,1214
4059,2,0,2,60,40,2,2,2,90,90,8000,0,1000,1189
4060,1,25,2,12,49,2,1,3,60,100,5500,0,1000,1998
4061,2,5,1,54,27,2,1,1,47,118,0,0,1500,1600
4062,2,2,2,60,44,2,1,1,60,88,2000,0,1450,1452
4063,1,5,2,24,26,2,1,1,45,147,10000,300,450,1522
4064,2,5,1,48,49,3,2,3,45,0,0,0,1000,2193
4065,1,18,2,60,45,1,2,1,35,197,2000,0,1500,1578
4066,2,1,3,60,24,2,1,2,35,127,3500,2000,1700,1825
4067,2,0,1,60,25,2,2,1,69,235,0,0,1400,1650
4068,1,12,2,60,56,2,1,3,35,126,17000,0,3000,3745
4069,1,5,2,36,43,2,1,3,45,0,4000,0,1800,2300
4070,1,2,6,24,30,2,2,1,45,233,0,0,900,1189
4071,1,1,2,60,47,2,1,1,75,78,4000,0,1500,1711
4072,1,2,2,48,30,1,1,1,35,106,4000,0,660,1060
4073,1,14,2,60,28,2,1,1,45,178,4000,700,600,700
4074,2,8,2,60,64,2,1,3,60,111,99999999,99999999,1895,2596
4075,2,2,2,60,29,2,2,2,35,71,6000,0,700,2700
4076,2,0,5,60,26,4,1,4,35,99999999,0,0,950,1735
4077,1,1,5,48,24,1,1,1,35,53,0,0,1200,1215
4078,1,18,2,36,43,2,1,1,90,116,4000,0,400,985
4079,1,30,2,12,52,1,1,1,35,237,5000,500,800,1800
4080,1,3,1,48,34,2,1,1,77,165,5000,0,1287,1693
4081,1,3,5,24,25,1,2,1,35,128,0,0,300,1397
4082,1,25,2,18,40,2,1,3,75,0,5000,1600,375,375
4083,1,1,2,60,61,1,1,4,35,216,8000,0,1200,1236
4084,1,16,2,60,51,2,1,1,60,155,4000,0,900,925
4085,1,10,2,60,37,1,2,4,35,0,78000,0,1250,1418
4086,1,0,5,24,41,2,1,1,60,105,3500,0,450,600
4087,2,0,5,60,27,2,1,2,45,82,0,0,1400,1520
4088,1,8,2,36,52,2,1,1,60,695,18000,0,750,2095
4089,1,13,2,60,31,2,1,1,45,180,7500,1400,1200,1491
4090,1,6,2,60,28,2,1,3,60,125,0,0,800,1700
4091,2,13,1,36,44,2,2,3,84,85,0,0,1150,1325
4092,1,13,2,24,41,2,1,1,60,167,6000,1122,400,850
4093,2,0,5,60,18,1,1,2,35,45,0,0,900,1001
4094,1,3,2,60,43,2,1,3,45,174,9000,1692,1900,2374
4095,2,2,2,60,25,1,1,2,35,95,4500,3000,1080,1296
4096,1,20,2,6,48,2,2,3,35,0,14000,0,500,1351
4097,1,25,2,60,50,2,2,3,75,314,10000,0,1350,1417
4098,1,1,1,60,21,1,1,1,46,110,0,0,1450,1517
4099,1,19,2,60,35,2,1,1,45,163,8000,340,1100,1269
4100,1,3,2,30,37,2,1,1,75,80,4000,0,650,1270
4101,1,16,2,60,30,2,1,1,35,110,5000,200,1000,1000
4102,1,0,2,60,25,2,1,2,35,90,1500,500,900,990
4103,1,1,2,60,55,2,1,4,35,83,13000,0,900,925
4104,1,11,2,60,27,2,1,1,45,190,3000,0,1200,1537
4105,2,6,5,60,26,1,1,1,35,92,0,0,600,1300
4106,2,2,2,48,50,2,1,2,35,80,4000,0,800,1330
4107,1,16,5,36,45,1,1,1,35,76,0,0,500,1210
4108,1,4,1,60,26,2,1,1,54,187,0,0,1500,1520
4109,2,2,3,60,53,2,1,2,75,170,3000,180,1900,2180
4110,1,31,2,24,58,2,1,1,35,160,3000,0,700,700
4111,1,0,2,18,44,2,1,3,60,109,99999999,0,350,550
4112,2,2,3,60,28,2,1,1,35,165,3000,0,500,1650
4113,2,16,1,24,40,2,1,3,65,50,10000,5000,1400,1636
4114,2,25,1,36,50,2,2,3,64,36,0,0,625,650
4115,1,1,5,36,21,1,1,2,35,92,2000,0,700,1162
4116,2,7,6,60,35,2,2,1,45,120,0,0,1400,1715
4117,1,7,6,48,34,2,1,3,45,37,0,0,800,941
4118,1,40,6,60,61,2,2,1,60,242,0,0,1000,1100
4119,1,4,2,60,55,3,1,4,35,99999999,99999999,0,1200,1318
4120,1,10,2,48,36,2,2,3,75,214,10000,0,1143,1143
4121,2,16,1,48,37,2,2,1,68,234,0,0,1000,1606
4122,1,2,2,36,34,2,1,1,60,125,59000,900,1500,3000
4123,1,14,6,48,36,2,1,1,35,251,0,0,1000,1550
4124,1,3,2,18,40,2,1,1,45,140,4000,0,400,1772
4125,1,13,2,24,47,2,2,1,75,300,12000,0,1000,1340
4126,1,18,2,24,61,2,1,3,45,119,8000,0,1100,1340
4127,1,19,2,48,37,2,1,1,60,158,7000,3000,1000,1156
4128,1,15,2,60,50,2,1,1,35,91,3000,0,1150,1200
4129,1,1,5,60,22,2,1,2,35,195,120000,0,1550,1550
4130,1,2,2,60,29,2,2,1,35,160,3000,0,900,1310
4131,2,2,2,60,26,1,2,1,35,110,7000,0,535,1710
4132,1,30,2,60,53,2,1,3,35,201,25000,0,1360,1450
4133,1,20,2,24,51,2,1,1,75,130,10000,0,500,1238
4134,1,7,2,48,29,2,1,1,35,68,3500,0,500,1700
4135,1,23,6,36,56,4,1,3,35,157,0,0,1800,2320
4136,1,2,5,48,25,1,2,1,35,233,0,0,1000,1090
4137,2,5,5,24,26,1,2,1,35,104,0,0,1000,1314
4138,1,18,2,60,34,2,1,1,35,168,12000,0,800,1103
4139,1,3,5,48,48,2,1,1,35,120,0,0,1300,1470
4140,1,1,2,60,22,2,2,1,45,230,2000,288,800,1588
4141,2,1,2,60,55,2,2,4,45,136,30000,0,1400,1424
4142,1,28,2,60,52,2,1,1,35,185,4000,1000,900,1428
4143,1,7,2,60,47,2,1,1,75,155,3000,200,675,975
4144,1,9,1,60,25,2,1,1,50,145,0,0,1100,1250
4145,1,1,1,60,28,2,1,1,62,169,0,0,1200,2068
4146,2,0,1,48,52,1,2,1,49,135,0,0,1000,1200
4147,1,8,3,60,49,2,1,1,45,120,3000,0,900,985
4148,1,10,2,30,37,2,1,1,60,200,7000,0,750,1923
4149,2,7,5,36,31,4,1,1,35,197,0,0,1200,1200
4150,1,5,2,48,48,2,1,1,60,130,5000,0,650,795
4151,1,7,2,36,25,1,1,1,35,55,9000,0,1000,1215
4152,1,2,5,48,29,1,1,1,35,111,0,0,1000,1854
4153,2,3,3,48,28,2,1,1,60,136,3500,2500,1000,1200
4154,1,45,2,30,64,2,1,3,45,157,20000,0,1000,1588
4155,2,10,2,60,49,3,1,1,35,160,3000,0,1650,1659
4156,1,0,5,36,22,1,1,2,35,81,2500,0,400,775
4157,1,16,2,60,31,2,1,1,60,160,12000,0,1850,1862
4158,1,10,2,24,52,2,1,1,60,81,5000,0,250,1003
4159,1,17,2,24,51,2,1,3,35,0,5000,0,800,1630
4160,1,25,2,60,50,2,1,1,75,85,8000,0,1500,2075
4161,1,15,2,48,40,1,1,1,35,95,7000,4000,800,1086
4162,1,27,2,12,45,2,1,1,60,142,5000,0,400,985
4163,1,6,2,60,63,3,1,4,35,54,13000,0,1000,1063
4164,1,1,6,24,20,1,1,2,45,48,3000,0,700,980
4165,2,14,2,36,37,2,2,1,75,120,13000,3500,1250,1350
4166,1,6,2,48,53,2,1,3,60,178,15000,0,800,1371
4167,2,8,6,60,28,5,2,1,35,102,0,0,1100,1421
4168,2,5,2,36,59,2,1,3,35,0,99999999,0,700,1100
4169,1,8,5,48,24,1,1,1,35,96,0,0,1000,1540
4170,1,2,5,60,26,1,1,3,35,8,0,0,900,984
4171,2,33,1,60,53,2,1,1,46,106,0,0,850,1371
4172,1,13,2,36,40,2,1,1,45,193,3000,0,700,1000
4173,2,2,2,36,22,1,1,3,35,0,11000,0,375,450
4174,1,5,5,60,23,1,1,1,35,120,0,0,1300,2100
4175,2,11,2,60,42,2,1,1,60,80,3600,0,1200,1322
4176,1,8,2,60,31,2,1,1,35,98,5000,1000,1400,1720
4177,1,0,5,60,24,1,2,1,35,241,0,0,1100,1600
4178,1,2,5,60,48,2,2,1,45,106,1500,0,1000,1253
4179,1,8,2,24,25,2,1,1,35,160,3000,0,800,1092
4180,1,3,1,48,28,1,1,1,51,160,0,0,550,1440
4181,2,6,1,60,47,2,2,3,45,0,3000,0,1000,1000
4182,1,14,2,36,40,2,1,1,45,80,3000,0,900,1263
4183,1,30,2,48,66,2,1,3,35,178,7000,0,1000,1108
4184,2,0,1,36,55,2,2,1,94,193,0,0,600,1100
4185,2,2,5,60,22,1,1,1,35,60,0,0,1175,1175
4186,2,1,1,48,29,3,1,4,43,80,0,0,1250,1500
4187,1,13,6,60,37,2,1,1,60,103,99999999,0,1300,1966
4188,1,20,2,60,51,2,1,1,45,107,2000,0,1000,1536
4189,1,4,1,36,60,4,1,1,46,111,0,0,500,750
4190,1,1,2,60,60,2,1,4,45,200,7000,0,1000,1179
4191,1,8,2,48,34,2,1,3,45,0,8000,3600,600,1699
4192,2,0,2,60,58,1,1,4,35,19,99999999,0,700,1332
4193,2,0,6,48,32,1,1,2,35,182,0,0,800,907
4194,1,25,2,36,46,2,1,1,90,145,12000,0,1100,2400
4195,2,4,1,60,23,1,2,1,45,97,0,0,1250,1635
4196,1,8,6,30,40,2,1,1,45,148,0,0,850,1370
4197,1,21,2,36,44,2,1,1,75,170,4000,0,1200,1650
4198,2,10,2,48,50,4,1,3,35,0,80000,0,1800,2038
4199,2,1,1,36,47,2,2,3,105,0,0,0,500,500
4200,1,5,1,36,33,2,1,2,52,73,0,0,400,750
4201,2,2,6,60,45,2,2,2,60,90,0,0,1000,1457
4202,1,12,2,60,39,1,2,1,35,125,4000,0,1000,1516
4203,1,2,5,60,22,1,1,3,35,115,0,0,1250,1263
4204,1,8,2,60,29,2,1,1,45,192,6000,2500,1300,1595
4205,1,3,2,60,32,1,1,1,35,84,5000,3000,600,999
4206,1,2,5,60,25,2,1,3,35,150,2000,0,1000,1302
4207,1,2,1,36,31,2,1,3,46,111,0,0,1000,1800
4208,2,0,1,48,25,2,2,2,49,139,0,0,1450,1701
4209,1,7,1,60,33,2,1,1,84,240,0,0,1000,1928
4210,2,2,5,36,21,1,1,1,35,50,0,0,500,900
4211,2,0,5,48,26,2,1,2,45,76,0,0,700,2300
4212,1,1,2,48,48,2,1,3,45,188,14000,0,900,1082
4213,1,30,1,36,53,2,1,2,70,95,0,0,800,800
4214,1,3,2,48,63,2,1,4,35,145,4000,0,350,969
4215,1,3,1,60,36,2,1,2,42,72,0,0,850,1263
4216,1,0,5,36,20,1,1,2,35,120,0,0,1100,1100
4217,1,4,5,48,23,1,1,1,35,85,0,0,1200,1350
4218,1,10,3,36,47,2,2,1,45,60,5000,0,250,1343
4219,1,8,2,12,32,2,2,1,45,211,4500,0,800,2014
4220,2,0,2,48,54,3,1,2,35,67,5000,0,760,860
4221,1,3,2,60,28,2,1,2,35,143,5500,3000,1150,1292
4222,2,1,1,48,30,1,1,3,35,0,0,0,1300,1500
4223,2,15,2,24,47,2,2,3,45,99999999,5000,0,250,500
4224,1,1,2,60,42,2,1,1,60,76,5000,0,1000,1299
4225,1,8,2,60,30,2,1,1,60,106,7000,4000,700,999
4226,1,20,2,36,51,2,1,1,45,90,3500,0,675,775
4227,2,11,3,60,39,2,1,1,60,120,3000,1000,1450,1499
4228,2,2,5,60,35,2,1,2,45,85,0,0,1000,1542
4229,2,1,5,60,22,2,2,2,45,183,0,0,1600,1739
4230,2,7,2,60,25,2,1,1,35,75,3000,0,1350,1674
4231,1,0,2,60,50,1,1,1,35,120,0,0,1400,1430
4232,1,22,2,48,39,1,1,1,35,83,2500,0,650,1265
4233,1,1,2,48,41,2,1,3,60,102,4000,0,1000,1090
4234,2,1,1,36,37,2,2,1,97,71,0,0,1300,1700
4235,1,1,5,60,45,2,2,1,60,92,6000,0,1220,1466
4236,1,18,1,60,53,2,1,1,71,107,4000,0,1300,1450
4237,1,5,1,36,52,2,2,3,35,0,0,0,850,950
4238,1,8,5,12,27,1,1,3,35,150,3000,0,275,550
4239,1,0,1,60,21,1,1,1,47,120,0,0,1400,1550
4240,2,7,3,48,30,2,1,2,60,112,1500,0,900,1165
4241,1,3,2,36,42,2,1,1,60,60,6000,0,1200,1500
4242,1,0,1,36,34,1,1,2,43,78,0,0,1200,1550
4243,1,6,2,36,36,2,1,1,60,73,3500,0,475,675
4244,1,7,1,60,34,2,1,1,48,130,0,0,1150,1549
4245,1,14,2,18,29,2,1,1,35,165,6000,2500,600,1370
4246,1,4,2,60,39,2,1,3,45,0,7500,0,1300,1508
4247,2,1,5,60,33,2,2,3,45,0,0,0,1000,1471
4248,2,0,1,60,33,2,1,2,77,166,0,0,850,984
4249,1,21,5,60,39,2,2,1,60,210,5000,0,1500,1787
4250,1,12,2,60,40,2,2,1,45,110,11500,1750,800,1594
4251,2,0,2,60,38,2,1,1,45,87,10000,4500,900,1000
4252,1,10,2,60,40,2,1,1,60,194,7000,0,1600,2171
4253,2,10,2,36,37,4,2,1,60,150,30000,3000,1000,1400
4254,1,45,2,12,60,2,1,3,35,52,19000,0,550,1240
4255,2,0,2,60,32,2,2,1,35,75,4500,1000,900,1084
4256,2,0,2,60,37,2,1,3,90,0,8000,4000,1550,1557
4257,2,2,2,60,32,2,1,1,60,182,3000,350,1300,1662
4258,1,22,5,24,51,2,1,1,45,201,0,0,800,1385
4259,1,0,2,60,30,2,1,1,45,180,5000,0,1600,1924
4260,2,0,5,36,24,1,1,2,35,100,0,0,1000,2000
4261,1,30,1,60,55,2,1,1,57,115,10000,0,900,1000
4262,1,13,3,42,46,2,1,1,60,75,3000,600,1200,1569
4263,2,3,2,60,28,2,1,1,45,210,5000,2700,1100,1516
4264,1,2,5,24,24,1,1,1,35,110,0,0,1000,1589
4265,1,5,2,30,53,1,1,3,35,700,23000,0,1500,2150
4266,2,8,1,60,30,2,1,1,85,103,0,0,1090,1090
4267,2,2,5,48,20,1,1,1,105,130,2500,0,1750,1998
4268,2,15,2,60,53,4,1,1,35,95,16500,0,1600,1955
4269,2,15,2,60,37,2,1,1,75,200,9000,2500,1400,1699
4270,1,9,2,36,31,2,1,1,35,161,14000,0,1200,1705
4271,2,0,5,48,26,1,2,3,35,101,0,0,1500,1703
4272,1,2,2,48,41,2,1,1,75,120,7500,4750,900,1411
4273,1,14,1,48,32,2,1,1,72,115,0,0,350,410
4274,1,15,2,60,35,1,2,1,35,150,5000,2800,1300,1332
4275,1,0,5,36,37,2,2,1,45,230,7000,0,2800,4200
4276,1,13,2,48,27,2,1,1,45,118,10000,7200,1100,1397
4277,2,1,3,60,41,2,2,2,45,93,3000,0,1900,2230
4278,1,9,2,48,49,2,1,1,60,149,12000,0,700,1975
4279,1,16,2,60,30,2,1,1,35,95,2000,0,1300,1700
4280,2,1,2,24,34,2,2,3,60,250,3000,0,1100,1281
4281,2,3,1,60,30,2,1,3,45,0,0,0,1150,1395
4282,1,12,2,36,50,2,1,1,75,190,5000,0,1070,1500
4283,1,0,5,48,23,1,1,1,35,56,0,0,325,1202
4284,2,0,5,48,21,1,1,2,35,70,0,0,1200,1600
4285,1,6,1,36,36,2,2,1,56,208,0,0,600,1432
4286,1,22,1,60,48,2,1,1,66,210,0,0,1200,1233
4287,2,10,6,36,45,2,2,1,45,102,0,0,535,585
4288,2,10,1,36,35,1,1,3,40,50,99999999,99999999,500,1050
4289,1,10,2,12,56,3,1,4,35,214,53500,0,1150,1300
4290,1,3,5,60,27,2,1,1,45,140,5000,0,1400,1721
4291,2,6,6,36,35,2,1,3,35,23,3000,0,250,350
4292,1,14,2,60,31,2,1,1,60,110,5500,2500,1000,1314
4293,2,1,1,60,26,2,1,2,48,127,0,0,1250,1655
4294,1,1,5,24,21,1,1,1,35,60,0,0,250,450
4295,2,3,5,60,29,1,1,3,35,0,0,0,1500,2500
4296,1,26,2,36,46,2,1,1,45,184,5000,0,1000,1535
4297,1,2,2,60,60,2,1,1,35,87,2500,0,1000,1150
4298,1,32,1,60,47,4,2,1,47,120,3000,0,1400,1995
4299,1,7,2,60,60,2,1,1,45,145,5000,0,1350,1363
4300,2,11,2,60,58,2,1,1,35,81,11000,0,1400,1550
4301,1,15,6,60,50,2,1,1,35,92,6000,0,900,982
4302,1,2,1,36,27,1,1,1,70,97,0,0,500,985
4303,1,22,2,36,48,2,1,1,45,150,5000,0,650,750
4304,1,2,1,36,27,2,1,1,45,102,0,0,600,650
4305,2,23,2,60,57,2,1,1,35,99,2500,0,900,1077
